Employee_Id,Year_Month,Performance_Rating,Training_Hours,Overtime_Hours,Absenteeism_Days,Promotion_Flag,Salary_Increase_Flag,Monthly_Bonus,Benefits_Cost,Employee_Satisfaction,Engagement_Index,Manager_Evaluation
EMP001316,2024-12,3.7,3,22,1,FALSE,FALSE,371.23,891.04,5.4,5.4,3.3
EMP001318,2024-12,3.71,1,9,1,FALSE,FALSE,171.26,933.86,6.6,7.2,3.6
EMP001319,2024-12,4.02,4,8,1,FALSE,FALSE,491.22,512.69,6.6,6.6,4.2
EMP001320,2024-12,3.84,4,12,2,FALSE,FALSE,99.78,709.73,7.8,8,4.2
EMP001321,2024-12,3.4,3,12,0,FALSE,FALSE,94.79,623.94,6.5,6.4,3.7
EMP001322,2024-12,4.05,4,12,0,FALSE,FALSE,105.74,593.28,8.6,8.2,4.1
EMP001323,2024-12,3.08,1,12,1,FALSE,FALSE,75.63,570.72,8.5,7.9,2.5
EMP001324,2024-12,4.51,3,21,1,FALSE,FALSE,924.01,1254.52,7.8,6.7,4.6
EMP001329,2024-12,3.8,1,4,1,FALSE,FALSE,255.69,434.51,9.6,8.9,3.9
EMP001330,2024-12,4.24,0,17,1,FALSE,FALSE,449.97,1041.41,9.5,9.1,4.2
EMP001331,2024-12,4.16,1,9,1,FALSE,FALSE,193.71,716.64,6.7,7.4,4.2
EMP001332,2024-12,3.97,2,7,3,FALSE,FALSE,122.86,326.02,7.6,7.1,3.4
EMP001334,2024-12,4.56,4,24,1,FALSE,FALSE,1677.74,1879.42,9.4,9.2,5
EMP001335,2024-12,4.61,2,7,2,FALSE,FALSE,546.35,1083.1,7.1,6.7,4.1
EMP001336,2024-12,3.77,1,12,1,FALSE,FALSE,192.38,872.84,7.2,8,3.4
EMP001338,2024-12,3.99,2,12,1,FALSE,FALSE,168.29,681.84,8.3,8.3,4.1
EMP001339,2024-12,3.98,2,7,3,FALSE,FALSE,398.12,910.88,6.7,6.8,4.6
EMP001341,2024-12,4.21,5,19,0,FALSE,FALSE,895.72,1649.52,7.7,5.7,3.9
EMP001342,2024-12,4.04,5,6,1,FALSE,FALSE,803.59,118.01,9.3,9.3,3.7
EMP001343,2024-12,3.3,3,15,4,FALSE,FALSE,107.42,713.8,7.7,8.8,3.1
EMP001344,2024-12,4.27,6,7,0,FALSE,FALSE,613.5,528.2,8.2,7.2,4.1
EMP001346,2024-12,3.71,0,9,0,FALSE,FALSE,82.37,661.22,6.4,7.1,3.9
EMP001348,2024-12,4.45,1,18,1,FALSE,FALSE,194.8,787.65,5.2,5.1,4.3
EMP001349,2024-12,3.38,1,11,1,FALSE,FALSE,97.7,621.85,8.2,7.5,3.2
EMP001350,2024-12,3.62,3,23,0,FALSE,FALSE,136.2,784.37,6.4,7.7,3.3
EMP001351,2024-12,4.46,2,14,2,FALSE,FALSE,489.9,1011.69,9,10,4.2
EMP001352,2024-12,3.97,1,5,1,FALSE,FALSE,509.48,525.91,6.6,6.9,4.4
EMP001355,2024-12,3.8,1,15,0,FALSE,FALSE,364.36,951.35,7.1,6.9,3.4
EMP001356,2024-12,4.46,1,19,0,FALSE,FALSE,472.09,1094.83,7.6,9.3,4.5
EMP001357,2024-12,3.56,0,15,2,FALSE,FALSE,225.32,922.01,6.7,6.5,3.6
EMP001358,2024-12,3.77,2,18,0,FALSE,FALSE,498.89,1152,6.2,6.6,4.2
EMP001359,2024-12,3.92,3,17,1,FALSE,FALSE,176.58,771.22,8.5,9.4,4.2
EMP001361,2024-12,3.77,2,13,0,FALSE,FALSE,89.46,590.09,7.7,8.3,2.9
EMP001362,2024-12,4.44,1,17,0,FALSE,FALSE,533.67,1227.07,10,10,4.3
EMP001364,2024-12,3.8,0,9,0,FALSE,FALSE,170.72,805.01,6.9,6.8,3.7
EMP001365,2024-12,3.87,1,13,0,FALSE,FALSE,165.02,774.63,7.5,7.5,3.8
EMP001366,2024-12,4.18,2,23,1,FALSE,FALSE,1018.35,1721.31,7.5,8.4,4.4
EMP001369,2024-12,4.26,2,23,0,FALSE,FALSE,933.24,1710.46,9.7,9.1,4.5
EMP001370,2024-12,4.42,6,12,0,FALSE,FALSE,721.21,1263.73,10,10,4.5
EMP001372,2024-12,3.21,3,14,1,FALSE,FALSE,59.4,541.67,6.6,5.6,3.3
EMP001374,2024-12,4,6,11,0,FALSE,FALSE,144.77,723.95,7.8,8.8,3.8
EMP001375,2024-12,4.63,3,7,0,FALSE,FALSE,620.11,523.04,9.3,8.9,4.5
EMP001376,2024-12,4.31,4,15,0,FALSE,FALSE,3224.52,2929.86,8.7,7.8,3.9
EMP001377,2024-12,3.37,2,9,0,FALSE,FALSE,191.75,890.7,7.5,7.1,3.1
EMP001378,2024-12,4.05,1,14,1,FALSE,FALSE,199.05,840.59,6.7,6.3,3.8
EMP001379,2024-12,4.32,9,9,0,FALSE,FALSE,566.54,503.32,9.6,8.1,4.6
EMP001380,2024-12,4.16,2,5,0,FALSE,FALSE,203.98,99.98,8.6,7.8,3.5
EMP001381,2024-12,4.22,0,19,1,FALSE,FALSE,866.67,1300.5,6.3,6.7,4.2
EMP001382,2024-12,4.24,1,13,2,FALSE,FALSE,74.6,530.7,5.6,4,4
EMP001383,2024-12,3.6,2,12,0,FALSE,FALSE,168.07,818.23,9,7.2,4.2
EMP001385,2024-12,3.43,2,12,0,FALSE,FALSE,65.18,524.39,6.5,6.4,3.9
EMP001386,2024-12,3.59,3,12,1,FALSE,FALSE,91.02,632.4,7.5,7,3.6
EMP001387,2024-12,4.05,4,7,0,FALSE,FALSE,712.75,631.09,8,8.1,4
EMP001388,2024-12,3.74,0,12,1,FALSE,FALSE,158.05,915.12,4,4.3,4
EMP001389,2024-12,4.51,5,19,0,FALSE,FALSE,842.95,1308.85,7.7,6.7,4.9
EMP001390,2024-12,4.05,2,5,1,FALSE,FALSE,54.62,237.81,7.2,7.3,4
EMP001392,2024-12,4.51,1,14,1,FALSE,FALSE,534.71,1118.97,8,8.9,4.3
EMP001393,2024-12,3.63,1,7,0,FALSE,FALSE,101.34,286.84,6.6,4.9,4
EMP001394,2024-12,4.03,5,5,1,FALSE,FALSE,266.09,436.55,6.3,5.2,3.7
EMP001395,2024-12,4.02,1,12,1,FALSE,FALSE,328.88,1000.69,8.6,9.9,4.2
EMP001396,2024-12,4.24,2,19,2,FALSE,FALSE,754.91,1291.55,8.6,9.7,4.7
EMP001397,2024-12,4.46,9,21,0,FALSE,FALSE,1341.42,1755.98,5.6,5.7,4.6
EMP001398,2024-12,3.75,1,12,2,FALSE,FALSE,180.62,739.35,7.7,8.4,4.3
EMP001399,2024-12,3.65,1,2,1,FALSE,FALSE,96.46,262.2,6.2,4.8,3.5
EMP001400,2024-12,4.09,2,16,1,FALSE,FALSE,896.29,1279.64,6.4,5.4,3.9
EMP001402,2024-12,4.05,0,5,0,FALSE,FALSE,287.83,411.28,8,8.3,4
EMP001403,2024-12,4.21,0,14,0,FALSE,FALSE,224.2,885.66,6.9,8.4,4.9
EMP001404,2024-12,3.9,0,3,1,FALSE,FALSE,117.63,288.65,8.5,9,4.2
EMP001405,2024-12,4.6,3,19,4,FALSE,FALSE,948.33,1337.94,8.8,10,5
EMP001407,2024-12,4.5,2,17,3,FALSE,FALSE,971.16,1390.72,6.8,6.4,4.9
EMP001408,2024-12,3.48,4,8,0,FALSE,FALSE,128.85,676.01,6.8,6.6,3.5
EMP001410,2024-12,4.06,2,7,2,FALSE,FALSE,271.95,400.03,7.3,7.8,4.2
EMP001411,2024-12,3.32,0,11,1,FALSE,FALSE,129.2,771.61,8,7.1,3.3
EMP001412,2024-12,3.2,2,7,0,FALSE,FALSE,74.32,589.68,4.8,4.6,3
EMP001414,2024-12,4.47,4,12,1,FALSE,FALSE,609.83,464.57,6.2,5.9,4.6
EMP001415,2024-12,3.64,2,7,2,FALSE,FALSE,43.8,209.25,8.1,8,4.1
EMP001416,2024-12,4.35,7,9,0,FALSE,FALSE,601.27,572.21,6.7,8,4.8
EMP001418,2024-12,3.44,2,2,0,FALSE,FALSE,112.8,278.45,5.9,4.8,3.8
EMP001420,2024-12,3.87,0,5,0,FALSE,FALSE,118.24,283.26,7.8,8.4,3.5
EMP001421,2024-12,4.67,4,2,1,FALSE,FALSE,457.45,134.68,9,9.8,4.2
EMP001422,2024-12,3.87,2,8,1,FALSE,FALSE,109.1,668.41,8.1,7,3.9
EMP001423,2024-12,4.46,4,27,1,FALSE,FALSE,642.16,1173.49,6.9,6.9,4.5
EMP001425,2024-12,3.15,3,3,2,FALSE,FALSE,47.47,211.8,7.1,6.7,2.8
EMP001426,2024-12,3.36,2,8,1,FALSE,FALSE,67.33,561.33,7.4,6.4,4
EMP001427,2024-12,4.27,3,5,2,FALSE,FALSE,315.64,441.79,6.7,6.4,3.9
EMP001428,2024-12,3.82,4,10,3,FALSE,FALSE,70.15,562.34,7.4,7.7,3.8
EMP001429,2024-12,4.44,5,5,1,FALSE,FALSE,519.61,419.74,8.5,8.6,4.9
EMP001430,2024-12,3.8,2,15,1,FALSE,FALSE,201.29,825.55,9.6,10,4
EMP001431,2024-12,4.36,4,9,2,FALSE,FALSE,987.89,1489.3,9.7,9.2,4.4
EMP001432,2024-12,4.03,3,10,1,FALSE,FALSE,175.18,835.09,8.2,8.5,3.7
EMP001435,2024-12,4.28,4,14,0,FALSE,FALSE,981.36,1385.43,7.8,7.2,4.3
EMP001436,2024-12,4.09,2,2,0,FALSE,FALSE,177.05,91.38,5.7,5.3,3.6
EMP001437,2024-12,4.33,8,26,0,FALSE,FALSE,1037.53,1532.07,8.2,8.2,3.6
EMP001438,2024-12,3.77,2,10,0,FALSE,FALSE,194.41,761.11,9.5,9.1,4
EMP001439,2024-12,3.76,2,12,1,FALSE,FALSE,166.82,679.62,8,8.2,3.9
EMP001440,2024-12,4.03,1,17,0,FALSE,FALSE,189.24,697.2,6.5,7.7,4
EMP001441,2024-12,4.17,2,10,1,FALSE,FALSE,527.61,567.94,7.9,7.8,4.1
EMP001442,2024-12,4.31,6,17,0,FALSE,FALSE,978.99,1501.29,7.7,8,4.6
EMP001443,2024-12,3.71,2,10,0,FALSE,FALSE,73.86,600.41,8.2,8.6,3.5
EMP001444,2024-12,3.56,5,3,0,FALSE,FALSE,99.81,319.25,5.4,5.4,3.3
EMP001445,2024-12,3.85,4,4,2,FALSE,FALSE,63.29,223.74,10,9.5,3.6
EMP001446,2024-12,3.93,1,12,1,FALSE,FALSE,332.08,887.23,8.1,7.7,4.3
EMP001447,2024-12,4.23,2,12,0,FALSE,FALSE,452.07,997.44,9.2,10,4.3
EMP001448,2024-12,3.38,3,16,1,FALSE,FALSE,194.1,903.5,5.1,6.1,3.3
EMP001451,2024-12,4.33,0,8,0,FALSE,FALSE,461.9,1013.66,10,10,4
EMP001452,2024-12,3.71,4,16,3,FALSE,FALSE,163.46,919.36,7.2,8.2,3.1
EMP001453,2024-12,4.23,2,7,1,FALSE,FALSE,191.32,778.71,7.2,7.8,4.4
EMP001454,2024-12,4.27,7,13,0,FALSE,FALSE,1036.89,1454.39,7.3,7.7,4
EMP001456,2024-12,4.11,2,14,0,FALSE,FALSE,816.13,1355,7.5,7.2,4.3
EMP001457,2024-12,4.08,7,12,1,FALSE,FALSE,399.21,482.43,7.9,7.8,4
EMP001459,2024-12,3.83,2,11,0,FALSE,FALSE,204.11,805.39,6.4,6.8,4
EMP001460,2024-12,3.52,3,6,0,FALSE,FALSE,72.01,240.03,7.7,6.7,3.7
EMP001461,2024-12,3.47,2,21,1,FALSE,FALSE,180.63,849.11,6.4,6.7,3.2
EMP001463,2024-12,3.57,2,3,0,FALSE,FALSE,40.43,48.63,7.3,6.6,3.2
EMP001464,2024-12,3.78,2,10,0,FALSE,FALSE,169.84,818.88,4.9,5.3,3.5
EMP001465,2024-12,3.87,3,1,4,FALSE,FALSE,207.98,66.87,8.6,8.4,3.9
EMP001466,2024-12,4.51,5,21,1,FALSE,FALSE,2088.7,1853.02,7.6,7.3,5
EMP001467,2024-12,3.93,1,5,1,FALSE,FALSE,379.43,1203.33,6.7,5.5,4.6
EMP001468,2024-12,4.19,7,14,2,FALSE,FALSE,1173.81,1765.04,7.3,7.7,4.5
EMP001469,2024-12,3.71,4,5,2,FALSE,FALSE,383.59,997.73,8.3,7.2,4.6
EMP001471,2024-12,3.96,8,24,0,FALSE,FALSE,838.04,1439.31,6.2,6,4.4
EMP001472,2024-12,4.25,1,9,0,FALSE,FALSE,370.2,1076.3,8.9,9.9,4.1
EMP001473,2024-12,4.28,3,20,1,FALSE,FALSE,941.3,1736.28,8.5,9.2,4.1
EMP001474,2024-12,4.57,3,20,0,FALSE,FALSE,1297.16,1757.1,8.1,9.7,4.4
EMP001475,2024-12,3.63,1,14,2,FALSE,FALSE,169.92,684.86,6,6.4,3.3
EMP001476,2024-12,4.06,2,14,1,FALSE,FALSE,391.7,1175.54,8.2,8.2,3.9
EMP001477,2024-12,3.98,1,12,0,FALSE,FALSE,124.32,704.95,8.7,8.6,4.1
EMP001478,2024-12,3.85,3,16,0,FALSE,FALSE,158.73,836.73,9,8.7,4
EMP001481,2024-12,4.14,4,17,0,FALSE,FALSE,1032.04,1659.97,7.4,5.8,3.5
EMP001482,2024-12,3.55,0,5,0,FALSE,FALSE,183.66,789.17,6.7,5.9,3.2
EMP001483,2024-12,4.33,2,2,0,FALSE,FALSE,271.75,360.73,9.9,10,4.3
EMP001484,2024-12,4.71,5,9,2,FALSE,FALSE,2033.17,993.14,8.3,7.7,4.4
EMP001485,2024-12,4.34,6,16,0,FALSE,FALSE,918.4,1384.29,8.8,7.9,4.1
EMP001486,2024-12,3.91,5,31,0,FALSE,FALSE,808.41,1530.99,8.7,7.7,3.7
EMP001487,2024-12,4.24,3,7,3,FALSE,FALSE,537.28,456.55,7.1,6.3,4.4
EMP001489,2024-12,3.91,1,0,1,FALSE,FALSE,60.38,64.29,7.5,8,4.3
EMP001490,2024-12,4.4,3,3,0,FALSE,FALSE,430.32,139.61,7.8,7.9,4.5
EMP001491,2024-12,4.3,4,12,0,FALSE,FALSE,966.72,1724.69,9.3,10,4.1
EMP001492,2024-12,3.62,0,9,1,FALSE,FALSE,95.65,605.44,7.6,6.4,3.4
EMP001496,2024-12,3.58,2,9,0,FALSE,FALSE,138.46,713.41,5,4.8,3.3
EMP001497,2024-12,3.98,2,15,2,FALSE,FALSE,466.25,1210.98,6.6,6.7,4.1
EMP001498,2024-12,3.66,1,2,1,FALSE,FALSE,44.19,215.49,7.5,8.7,3.4
EMP001500,2024-12,3.9,2,11,1,FALSE,FALSE,391.81,1139.04,6.9,8.8,4
EMP001501,2024-12,4.11,5,3,0,FALSE,FALSE,442.43,490.37,8.8,9.4,4.3
EMP001502,2024-12,3.98,1,11,2,FALSE,FALSE,204.66,870.73,7.4,7.3,3.9
EMP001503,2024-12,4.51,0,17,1,FALSE,FALSE,479.99,1071.7,6.5,5.4,4.9
EMP001504,2024-12,4.09,5,3,0,FALSE,FALSE,536.63,613.12,10,10,3.7
EMP001505,2024-12,4.04,2,14,0,FALSE,FALSE,712.95,1165.13,8.7,8.3,3.9
EMP001506,2024-12,4.03,4,28,2,FALSE,FALSE,951.75,1453.71,6.1,6.3,4.4
EMP001507,2024-12,4.23,4,23,0,FALSE,FALSE,940.9,1695.69,6.6,7.1,4.1
EMP001508,2024-12,3.46,1,15,1,FALSE,FALSE,79.04,578.04,4.9,5.4,4.1
EMP001509,2024-12,4.31,3,15,0,FALSE,FALSE,477.27,1028.5,8,9.1,4.6
EMP001510,2024-12,3.78,2,12,0,FALSE,FALSE,344.2,1119.3,8.8,9.1,4.2
EMP001511,2024-12,3.41,2,4,1,FALSE,FALSE,45.12,193.1,7.5,6.8,3.6
EMP001512,2024-12,3.79,1,15,0,FALSE,FALSE,397.55,1213.59,6.7,6.5,3.8
EMP001513,2024-12,4.19,0,4,1,FALSE,TRUE,293.57,413.68,9.9,8.8,4.1
EMP001515,2024-12,3.43,2,13,2,FALSE,FALSE,132.95,678.78,6.8,6.6,3.8
EMP001516,2024-12,3.82,1,10,1,FALSE,FALSE,176.41,760.43,9.6,10,4
EMP001517,2024-12,4.18,2,9,0,FALSE,FALSE,531.96,1167.37,8.9,10,4.4
EMP001518,2024-12,3.45,2,8,0,FALSE,FALSE,95.09,262.26,5.6,5.1,3.3
EMP001519,2024-12,3.57,2,3,1,FALSE,TRUE,215.34,354.14,6.9,7.2,3.6
EMP001520,2024-12,4.17,2,7,0,FALSE,FALSE,412.28,1227.89,7.7,8.2,4.2
EMP001521,2024-12,3.83,0,11,1,FALSE,FALSE,188.74,902.03,6.2,6.9,3.4
EMP001522,2024-12,4.47,6,8,2,FALSE,FALSE,504.89,552.32,7.8,8.6,4.7
EMP001524,2024-12,3.54,3,8,1,FALSE,FALSE,178.43,730.27,8.8,8.6,3.3
EMP001525,2024-12,4.44,1,13,0,FALSE,FALSE,539.15,1220.29,7.9,8.1,4.4
EMP001527,2024-12,4.18,2,4,1,FALSE,FALSE,122.62,317.95,5.4,4.9,4.8
EMP001528,2024-12,3.78,3,13,1,FALSE,FALSE,78.45,625.09,6.5,6.2,3.8
EMP001530,2024-12,4.08,2,5,3,FALSE,FALSE,90.36,263.47,9.2,9.8,4.1
EMP001531,2024-12,4.03,2,9,0,FALSE,FALSE,182.89,778.44,7.5,8,4
EMP001532,2024-12,3.78,1,11,0,FALSE,FALSE,145.65,710.75,6.3,6,4
EMP001533,2024-12,4.53,4,16,0,FALSE,FALSE,782.98,1193.81,9.2,9.9,4.8
EMP001534,2024-12,3.27,0,14,0,FALSE,FALSE,143.35,713.81,6.5,6.9,3.2
EMP001535,2024-12,3.88,3,24,1,FALSE,FALSE,152.51,722.58,8.1,8.7,3.8
EMP001536,2024-12,4.29,5,11,1,FALSE,FALSE,99.44,635.42,6.7,5.8,4.2
EMP001539,2024-12,4.01,1,18,0,FALSE,FALSE,383.13,1205.08,6.1,5.2,3.8
EMP001541,2024-12,3.11,3,14,1,FALSE,FALSE,87.64,640.37,6.1,4.8,2.9
EMP001542,2024-12,4.29,7,17,2,FALSE,FALSE,1071.41,1678.04,7.2,7.9,4.3
EMP001543,2024-12,3.96,1,11,2,FALSE,FALSE,470.4,1241.81,6.1,5.2,4.1
EMP001544,2024-12,4.15,6,14,0,FALSE,FALSE,361.41,889.7,7.8,9.1,4.1
EMP001545,2024-12,3.64,0,13,1,FALSE,FALSE,178.42,781.79,6.1,6.7,3.6
EMP001546,2024-12,4.05,5,17,3,FALSE,FALSE,808.47,1380.23,8.1,6.7,3.7
EMP001547,2024-12,4.07,5,13,1,FALSE,FALSE,829.22,1658.37,8,8.4,4.5
EMP001549,2024-12,3.85,1,5,0,FALSE,FALSE,87.83,650.36,6.1,4.3,4
EMP001550,2024-12,4.38,7,17,1,FALSE,FALSE,958.34,1455.04,8.2,8,4.8
EMP001551,2024-12,4.21,3,6,0,FALSE,FALSE,84.91,267.43,6.2,5.6,4.3
EMP001552,2024-12,4.68,1,10,0,FALSE,FALSE,198.9,843.04,10,9.8,4.7
EMP001553,2024-12,3.49,4,5,1,FALSE,FALSE,48.19,226.74,6.9,6.6,4.1
EMP001554,2024-12,4.34,4,4,0,FALSE,FALSE,403.13,125.21,6.4,5.3,4.6
EMP001555,2024-12,4.43,6,21,0,FALSE,FALSE,1023.77,1679.44,10,9.9,4.2
EMP001557,2024-12,4.36,2,3,0,FALSE,FALSE,66.2,256.06,8.6,9,4.2
EMP001558,2024-12,4.34,3,18,0,FALSE,FALSE,510.47,1224.85,7.6,6.3,3.7
EMP001560,2024-12,3.59,1,18,0,FALSE,FALSE,216.85,914.8,8.3,7.8,3.8
EMP001561,2024-12,3.64,1,10,2,FALSE,FALSE,75.7,539.51,7.8,7.9,3.7
EMP001562,2024-12,3.96,2,12,0,FALSE,FALSE,225.75,891.85,5.1,5.5,3.9
EMP001563,2024-12,4.01,2,6,0,FALSE,FALSE,112.86,288.16,9.2,9.5,4
EMP001564,2024-12,3.79,3,24,0,FALSE,FALSE,742.94,1284.11,6,5,3.9
EMP001565,2024-12,4.01,5,22,2,FALSE,FALSE,579.6,1184.07,8.9,8.4,3.7
EMP001566,2024-12,4.02,1,14,1,FALSE,FALSE,120.54,720.53,6.9,8.4,4.2
EMP001567,2024-12,4.14,1,11,0,FALSE,FALSE,74.03,584.72,9.4,10,4.4
EMP001568,2024-12,3.63,1,7,0,FALSE,FALSE,98.48,243.86,7.4,7.6,3.9
EMP001569,2024-12,3.64,1,15,0,FALSE,FALSE,69.76,604.29,5.8,6.5,3.8
EMP001570,2024-12,4.12,2,25,1,FALSE,FALSE,1032.95,1434.29,9.4,10,4.7
EMP001571,2024-12,4.52,6,24,1,FALSE,FALSE,909.05,1328.9,9.2,9.7,4.9
EMP001572,2024-12,3.6,2,1,0,FALSE,FALSE,220.29,371.5,9.1,9.3,3.9
EMP001573,2024-12,4.09,4,25,1,FALSE,FALSE,965.11,1615.55,8,8,3.9
EMP001574,2024-12,4.35,2,24,0,FALSE,FALSE,960.26,1518.57,7.6,6.9,4.2
EMP001576,2024-12,3.76,0,14,0,FALSE,FALSE,157.05,775.07,7.9,6.9,3.4
EMP001577,2024-12,3.78,3,9,2,FALSE,FALSE,211.16,865.12,5.9,5.2,3.6
EMP001578,2024-12,3.88,0,5,0,FALSE,FALSE,98.28,277.71,7.7,7.4,3.9
EMP001579,2024-12,3.92,2,10,0,FALSE,FALSE,380.56,1010.62,6.5,6.7,3.5
EMP001580,2024-12,3.77,3,15,1,FALSE,FALSE,81.83,588.37,6.8,5.6,3.5
EMP001581,2024-12,4.36,5,16,1,FALSE,FALSE,635.57,1168.83,9.6,8.8,4.5
EMP001582,2024-12,4.1,2,11,0,FALSE,FALSE,329.97,894.39,10,9.5,3.9
EMP001583,2024-12,4.24,4,15,0,FALSE,FALSE,165.93,801.71,9.7,10,4.2
EMP001584,2024-12,3.06,3,15,1,FALSE,FALSE,88.93,701.24,4.8,5.5,3.1
EMP001586,2024-12,3.15,5,1,1,FALSE,FALSE,79.08,298.15,7.8,7.3,3.6
EMP001587,2024-12,4,0,14,0,FALSE,FALSE,199.67,773.15,7.6,7.1,4.3
EMP001588,2024-12,4.07,5,1,0,FALSE,FALSE,357.26,140,8,8.3,4.1
EMP001590,2024-12,3.99,0,13,0,FALSE,FALSE,227.51,882.79,7.3,7.5,4.4
EMP001591,2024-12,3.98,0,8,0,FALSE,TRUE,363.74,1114.48,6.5,6.7,3.9
EMP001593,2024-12,4.11,2,13,1,FALSE,FALSE,207.7,811.57,6.8,7.8,4.3
EMP001594,2024-12,4.26,3,17,0,FALSE,FALSE,659.82,1162.3,8.7,8.7,4.2
EMP001595,2024-12,4.37,7,23,0,FALSE,FALSE,953.44,1612.83,6.3,6,4.7
EMP001596,2024-12,4.02,2,11,2,FALSE,FALSE,184.19,852.51,9,9.2,4.1
EMP001597,2024-12,4.13,3,20,0,FALSE,FALSE,889.11,1547.35,8.6,8.4,4.4
EMP001598,2024-12,3.93,1,13,0,FALSE,FALSE,249.27,933.04,7.6,9,4.1
EMP001599,2024-12,4.21,1,6,0,FALSE,FALSE,227.79,398.2,7.6,8.2,4
EMP001600,2024-12,4.3,6,19,0,FALSE,FALSE,973.85,1728.09,9.1,10,4.9
EMP001603,2024-12,3.74,1,14,2,FALSE,FALSE,463.56,1149.31,7.4,7.3,3.5
EMP001604,2024-12,3.3,2,2,2,FALSE,FALSE,73.68,64.02,8,8.6,3.3
EMP001605,2024-12,4.22,7,23,1,FALSE,FALSE,784.1,1454.65,7.7,7.2,4.7
EMP001606,2024-12,3.22,1,0,2,FALSE,FALSE,51.72,54.22,5.3,4.1,4
EMP001607,2024-12,3.83,3,15,1,FALSE,FALSE,204.22,878.99,5.6,6.5,3.9
EMP001609,2024-12,3.63,1,5,0,FALSE,FALSE,56.1,207.84,5.4,5.3,3.3
EMP001610,2024-12,3.2,2,14,0,FALSE,FALSE,136.53,887.11,8.1,7.1,3.4
EMP001613,2024-12,3.35,0,15,0,FALSE,FALSE,175.31,831,8.1,8.6,3.3
EMP001614,2024-12,4.39,2,9,0,FALSE,FALSE,477.18,979.52,5.8,7.2,4.4
EMP001615,2024-12,4.11,1,12,1,FALSE,FALSE,182.56,743.04,6.2,7.6,3.7
EMP001616,2024-12,4.87,6,19,1,FALSE,FALSE,2430.12,1957.21,7.5,6.7,5
EMP001617,2024-12,4.03,3,6,2,FALSE,FALSE,214.06,402.52,6.7,6.8,4.2
EMP001618,2024-12,4.34,3,15,1,FALSE,FALSE,730.6,1303.85,6.3,6.6,4
EMP001619,2024-12,4.03,9,17,0,FALSE,FALSE,941,1643.71,7.8,7.8,3.8
EMP001621,2024-12,4,0,14,0,FALSE,FALSE,450.59,1212.65,6.6,7.3,4.4
EMP001622,2024-12,4.53,2,21,0,FALSE,FALSE,1008.33,1529.85,5.7,5,5
EMP001623,2024-12,3.84,2,15,2,FALSE,FALSE,185.21,837.12,5.6,5.5,4.1
EMP001624,2024-12,4.28,5,1,1,FALSE,FALSE,266.91,98,10,10,4.3
EMP001625,2024-12,3.92,2,4,1,FALSE,FALSE,69.49,244.75,7.3,7.4,4.2
EMP001626,2024-12,4.06,1,12,0,FALSE,FALSE,411.74,1025.38,7,7.2,4.2
EMP001627,2024-12,3.96,3,10,0,FALSE,FALSE,93.88,273.08,9.6,9.6,3.7
EMP001628,2024-12,4.65,5,14,2,FALSE,FALSE,764.98,1254.46,7.4,6.8,4.7
EMP001629,2024-12,4.21,3,15,0,FALSE,FALSE,797.06,1491.48,6.7,7.3,4.5
EMP001630,2024-12,3.98,1,9,1,FALSE,FALSE,181.08,848.5,6.7,6.3,4
EMP001631,2024-12,4.13,3,5,0,FALSE,FALSE,71.64,237.15,6.6,7.4,4.2
EMP001632,2024-12,3.92,1,17,0,FALSE,FALSE,453.16,1153.73,6.7,7.1,3.6
EMP001633,2024-12,4.37,6,6,0,FALSE,FALSE,279.43,449.57,10,10,4.2
EMP001634,2024-12,3.36,3,6,1,FALSE,FALSE,92.74,318.88,6,5.2,3.4
EMP001635,2024-12,4.34,2,24,0,FALSE,FALSE,1022.35,1579.67,7.8,5.8,4.2
EMP001636,2024-12,4.07,3,18,0,FALSE,TRUE,94.89,673.23,6.6,7,4.5
EMP001637,2024-12,4.03,4,16,1,FALSE,FALSE,112.98,683.51,7.1,8.2,4.3
EMP001638,2024-12,4.28,1,6,0,FALSE,FALSE,480.84,528.75,8.9,9.8,4.1
EMP001639,2024-12,4.23,1,24,3,FALSE,FALSE,803.48,1221.07,7.1,6.7,4.3
EMP001640,2024-12,3.17,0,10,0,FALSE,FALSE,89.09,628.51,3.5,3.4,3
EMP001641,2024-12,4.43,4,14,0,FALSE,FALSE,896.83,1451.71,7.7,7.8,4.7
EMP001642,2024-12,4.39,8,26,1,FALSE,FALSE,804.42,1437.2,8.2,9,4.4
EMP001643,2024-12,3.89,4,9,0,FALSE,FALSE,378.7,1246.66,8.4,7.8,3.9
EMP001646,2024-12,3.63,0,12,0,FALSE,FALSE,113.04,671.63,5.7,6.4,3.7
EMP001647,2024-12,4.49,3,12,1,FALSE,FALSE,928.32,1294.14,9.6,8.8,4.4
EMP001649,2024-12,4.48,3,18,0,FALSE,FALSE,2492.14,2360.8,8.2,8.1,4.6
EMP001650,2024-12,4.11,4,7,0,FALSE,FALSE,605.42,572.45,10,9.9,4.4
EMP001651,2024-12,4.03,2,10,1,FALSE,FALSE,143.36,763.86,6.6,6.5,3.8
EMP001652,2024-12,3.89,2,10,1,FALSE,FALSE,466.96,1178.62,8.1,8.7,3.2
EMP001653,2024-12,4.36,2,4,0,FALSE,FALSE,73.59,256.55,7,7.6,3.7
EMP001656,2024-12,3.37,0,15,1,FALSE,FALSE,148.85,784.15,6.7,6.2,3.1
